X,Y
14.4666484407627,35.8781646448602
14.4814983254996,35.8803484514392
14.4688322473417,35.8692110378865
14.5094510497101,35.8687742765708
14.5275766443154,35.8781646448602
14.5315074961575,35.8685558959129
14.5264847410259,35.8445340235444
14.5155657081312,35.8532692498602
14.5181862760259,35.8596022889392
